Id,CreatedById,CreatedDate,LastModifiedById,LastModifiedDate,IsArchived,ArchivedById,ArchivedDate,IsDeleted,OwnerId,SystemModstamp,Title,PublishStatus,LatestPublishedVersionId,ParentId,LastViewedDate,LastReferencedDate,Description,ContentSize,FileType,FileExtension,SharingOption,SharingPrivacy,ContentModifiedDate,ContentAssetId
069dM000006dZiPQAU,005dM000004WE3FQAW,2024-09-17T05:21:38Z,005dM000004WE3FQAW,2024-09-17T05:21:38Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:21:38Z,SetupEntityAccess_Backup_2024-09-17.csv,R,068dM000004mgsHQAQ,,,,,100079,CSV,csv,A,N,2024-09-17T05:21:38Z,
069dM000006dZiQQAU,005dM000004WE3FQAW,2024-09-17T05:24:17Z,005dM000004WE3FQAW,2024-09-17T05:24:17Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:24:17Z,UserAppInfo_Backup_2024-09-17.csv,R,068dM000004mgsIQAQ,,,,,269,CSV,csv,A,N,2024-09-17T05:24:17Z,
069dM000006dZorQAE,005dM000004WE3FQAW,2024-09-17T05:21:51Z,005dM000004WE3FQAW,2024-09-17T05:21:51Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:21:51Z,SlaProcess_Backup_2024-09-17.csv,R,068dM000004mgttQAA,,,,,399,CSV,csv,A,N,2024-09-17T05:21:51Z,
069dM000006dZs5QAE,005dM000004WE3FQAW,2024-09-17T05:21:54Z,005dM000004WE3FQAW,2024-09-17T05:21:54Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:21:55Z,Solution_Backup_2024-09-17.csv,R,068dM000004mgx7QAA,,,,,5378,CSV,csv,A,N,2024-09-17T05:21:54Z,
069dM000006dZthQAE,005dM000004WE3FQAW,2024-09-17T05:22:22Z,005dM000004WE3FQAW,2024-09-17T05:22:22Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:22:22Z,Suggestion__c_Backup_2024-09-17.csv,R,068dM000004mgyjQAA,,,,,438,CSV,csv,A,N,2024-09-17T05:22:22Z,
069dM000006dZtiQAE,005dM000004WE3FQAW,2024-09-17T05:24:47Z,005dM000004WE3FQAW,2024-09-17T05:24:47Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:24:47Z,UserLicense_Backup_2024-09-17.csv,R,068dM000004mgykQAA,,,,,4581,CSV,csv,A,N,2024-09-17T05:24:47Z,
069dM000006dZwvQAE,005dM000004WE3FQAW,2024-09-17T05:22:51Z,005dM000004WE3FQAW,2024-09-17T05:22:52Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:22:52Z,Test_Object_1__c_Backup_2024-09-17.csv,R,068dM000004mh5BQAQ,,,,,679,CSV,csv,A,N,2024-09-17T05:22:52Z,
069dM000006da1lQAA,005dM000004WE3FQAW,2024-09-17T05:22:58Z,005dM000004WE3FQAW,2024-09-17T05:22:58Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:25:08Z,Test_Object_3__c_Backup_2024-09-17.csv,R,068dM000004mh6nQAA,,2024-09-17T05:23:24Z,2024-09-17T05:23:24Z,,993,CSV,csv,A,N,2024-09-17T05:22:58Z,
069dM000006daD3QAI,005dM000004WE3FQAW,2024-09-17T05:23:53Z,005dM000004WE3FQAW,2024-09-17T05:23:53Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:23:53Z,UiFormulaCriterion_Backup_2024-09-17.csv,R,068dM000004mhI5QAI,,,,,3452,CSV,csv,A,N,2024-09-17T05:23:53Z,
069dM000006daEfQAI,005dM000004WE3FQAW,2024-09-17T05:23:57Z,005dM000004WE3FQAW,2024-09-17T05:23:57Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:23:57Z,UiFormulaRule_Backup_2024-09-17.csv,R,068dM000004mhJhQAI,,,,,2561,CSV,csv,A,N,2024-09-17T05:23:57Z,
069dM000006daGHQAY,005dM000004WE3FQAW,2024-09-17T05:24:08Z,005dM000004WE3FQAW,2024-09-17T05:24:08Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:24:08Z,User_Backup_2024-09-17.csv,R,068dM000004mhLJQAY,,,,,17320,CSV,csv,A,N,2024-09-17T05:24:08Z,
069dM000006daMjQAI,005dM000004WE3FQAW,2024-09-17T05:24:30Z,005dM000004WE3FQAW,2024-09-17T05:24:30Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:24:31Z,UserAppMenuItem_Backup_2024-09-17.csv,R,068dM000004mhRlQAI,,,,,8821,CSV,csv,A,N,2024-09-17T05:24:30Z,
069dM000006daOLQAY,005dM000004WE3FQAW,2024-09-17T05:24:57Z,005dM000004WE3FQAW,2024-09-17T05:24:57Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:24:57Z,UserLogin_Backup_2024-09-17.csv,R,068dM000004mhTNQAY,,,,,485,CSV,csv,A,N,2024-09-17T05:24:57Z,
069dM000006daPxQAI,005dM000004WE3FQAW,2024-09-17T05:25:08Z,005dM000004WE3FQAW,2024-09-17T05:25:08Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:25:08Z,UserPermissionAccess_Backup_2024-09-17.csv,R,068dM000004mhUzQAI,,,,,11415,CSV,csv,A,N,2024-09-17T05:25:08Z,
069dM000006daRZQAY,005dM000004WE3FQAW,2024-09-17T05:26:13Z,005dM000004WE3FQAW,2024-09-17T05:26:13Z,False,,,False,005dM000004WE3FQAW,2024-09-17T05:26:13Z,WorkBadgeDefinition_Backup_2024-09-17.csv,R,068dM000004mhWbQAI,,,,,3715,CSV,csv,A,N,2024-09-17T05:26:13Z,
