Id,DurableId,LastModifiedDate,LastModifiedById,QualifiedApiName,NamespacePrefix,DeveloperName,MasterLabel,Label,PluralLabel,DefaultCompactLayoutId,IsCustomizable,IsApexTriggerable,IsWorkflowEnabled,IsProcessEnabled,IsCompactLayoutable,DeploymentStatus,KeyPrefix,IsCustomSetting,IsDeprecatedAndHidden,IsReplicateable,IsRetrieveable,IsSearchLayoutable,IsSearchable,IsTriggerable,IsIdEnabled,IsEverCreatable,IsEverUpdatable,IsEverDeletable,IsFeedEnabled,IsQueryable,IsMruEnabled,DetailUrl,EditUrl,NewUrl,EditDefinitionUrl,HelpSettingPageName,HelpSettingPageUrl,RunningUserEntityAccessId,PublisherId,IsLayoutable,RecordTypesSupported,InternalSharingModel,ExternalSharingModel,HasSubtypes,IsSubtype,IsAutoActivityCaptureEnabled,IsInterface,ImplementsInterfaces,ImplementedBy,ExtendsInterfaces,ExtendedBy,DefaultImplementation
000000000000000AAA,UriEvent,,,UriEvent,,UriEvent,URI Event,URI Event,URI Events,,False,False,False,False,False,,0Uw,False,False,False,False,False,False,False,False,False,False,True,False,True,False,/{ID},/{ID}/e,/0Uw/e,,,,UriEvent.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UriEventStream,,,UriEventStream,,UriEventStream,URI Event Stream,URI Event Stream,URI Event Streams,,False,False,False,False,False,,0Ux,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0Ux/e,,,,UriEventStream.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LightningExitByPageMetrics,,,LightningExitByPageMetrics,,LightningExitByPageMetrics,Lightning Exit By Page Metrics,Lightning Exit By Page Metrics,Lightning Exit By Page Metrics,,False,False,False,False,False,,0V9,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0V9/e,,,,LightningExitByPageMetrics.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ListEmailIndividualRecipient,,,ListEmailIndividualRecipient,,ListEmailIndividualRecipient,List Email Individual Recipient,List Email Individual Recipient,List Email Individual Recipients,,False,False,False,False,False,,0XF,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0XF/e,,,,ListEmailIndividualRecipient.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ListEmailIndividualRecipient/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,UserEmailPreferredPerson,,,UserEmailPreferredPerson,,UserEmailPreferredPerson,User Email Preferred Person,User Email Preferred Person,User Email Preferred People,,False,False,False,False,False,,0UV,False,False,True,True,False,True,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0UV/e,,,,UserEmailPreferredPerson.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/UserEmailPreferredPerson/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,UserEmailPreferredPersonShare,,,UserEmailPreferredPersonShare,,UserEmailPreferredPersonShare,User Email Preferred Person Share,User Email Preferred Person Share,User Email Preferred Person Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,UserEmailPreferredPersonShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,LoginAsEvent,,,LoginAsEvent,,LoginAsEvent,LoginAs Event,LoginAs Event,LoginAs Events,,False,False,False,False,False,,0VX,False,False,False,False,False,False,False,False,False,False,True,False,True,False,/{ID},/{ID}/e,/0VX/e,,,,LoginAsEvent.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LoginAsEventStream,,,LoginAsEventStream,,LoginAsEventStream,LoginAs Event Stream,LoginAs Event Stream,LoginAs Event Streams,,False,False,False,False,False,,0VY,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0VY/e,,,,LoginAsEventStream.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,BatchApexErrorEvent,,,BatchApexErrorEvent,,BatchApexErrorEvent,Batch Apex Error Platform Event,Batch Apex Error Platform Event,Batch Apex Error Platform Events,,False,True,False,False,False,,1QQ,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/1QQ/e,,,,BatchApexErrorEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ConsumptionSchedule,,,ConsumptionSchedule,,ConsumptionSchedule,Consumption Schedule,Consumption Schedule,Consumption Schedules,ConsumptionSchedule.SYSTEM,True,True,True,True,True,,0Mh,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0Mh/e,,,,ConsumptionSchedule.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ConsumptionSchedule/describe/layouts/012000000000000AAA'}}]}",Read,Private,False,False,False,False,,,,,
000000000000000AAA,ConsumptionScheduleShare,,,ConsumptionScheduleShare,,ConsumptionScheduleShare,Consumption Schedule Share,Consumption Schedule Share,Consumption Schedule Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,ConsumptionScheduleShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,ConsumptionScheduleHistory,,,ConsumptionScheduleHistory,,ConsumptionScheduleHistory,Consumption Schedule History ID,Consumption Schedule History ID,Consumption Schedule History ID,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ConsumptionScheduleHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,ConsumptionScheduleFeed,,,ConsumptionScheduleFeed,,ConsumptionScheduleFeed,ConsumptionSchedule,ConsumptionSchedule,ConsumptionSchedule,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,ConsumptionScheduleFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Read,Private,False,False,False,False,,,,,
000000000000000AAA,ConsumptionRate,,,ConsumptionRate,,ConsumptionRate,Consumption Rate,Consumption Rate,Consumption Rates,ConsumptionRate.SYSTEM,True,True,True,True,True,,0Mo,False,False,True,True,False,False,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Mo/e,,,,ConsumptionRate.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ConsumptionRate/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ConsumptionRateHistory,,,ConsumptionRateHistory,,ConsumptionRateHistory,Consumption Rate History ID,Consumption Rate History ID,Consumption Rate History ID,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ConsumptionRateHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ProductConsumptionSchedule,,,ProductConsumptionSchedule,,ProductConsumptionSchedule,Product Consumption Schedule,Product Consumption Schedule,Product Consumption Schedules,ProductConsumptionSchedule.SYSTEM,True,True,False,False,True,,0Mq,False,False,True,True,False,False,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Mq/e,,,,ProductConsumptionSchedule.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ProductConsumptionSchedule/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SiteIframeWhiteListUrl,,,SiteIframeWhiteListUrl,,SiteIframeWhiteListUrl,Trusted Domains for Inline Frames,Trusted Domains for Inline Frames,Trusted Domains for Inline Frames,,False,False,False,False,False,,0Xs,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Xs/e,,,,SiteIframeWhiteListUrl.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EmbeddedServiceLabel,,,EmbeddedServiceLabel,,EmbeddedServiceLabel,Embedded Service Label,Embedded Service Label,Embedded Service Labels,,False,False,False,False,False,,0Uu,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Uu/e,,,,EmbeddedServiceLabel.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,RecordActionHistory,,,RecordActionHistory,,RecordActionHistory,RecordActionHistory,RecordActionHistory,RecordActionHistories,,False,False,False,False,False,,0Ub,False,False,False,True,False,False,False,False,True,True,False,False,True,False,/{ID},/{ID}/e,/0Ub/e,,,,RecordActionHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,RemoteKeyCalloutEvent,,,RemoteKeyCalloutEvent,,RemoteKeyCalloutEvent,Remote Key Callout Event,Remote Key Callout Event,Remote Key Callout Events,,False,True,False,False,False,,0VA,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0VA/e,,,,RemoteKeyCalloutEvent.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LogoutEvent,,,LogoutEvent,,LogoutEvent,Logout Event,Logout Event,Logout Events,,False,False,False,False,False,,06M,False,False,False,False,False,False,False,False,False,False,True,False,True,False,/{ID},/{ID}/e,/06M/e,,,,LogoutEvent.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AIApplication,,,AIApplication,,AIApplication,AI Application,AI Application,AI Applications,,False,False,False,False,False,,0Pp,False,False,False,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0Pp/e,,,,AIApplication.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AIInsightAction,,,AIInsightAction,,AIInsightAction,AI Insight Action,AI Insight Action,AI Insight Actions,,False,False,False,False,False,,9qd,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/9qd/e,,,,AIInsightAction.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AIInsightAction/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AIInsightFeedback,,,AIInsightFeedback,,AIInsightFeedback,AI Insight Feedback,AI Insight Feedback,AI Insight Feedbacks,,False,False,False,False,False,,9bq,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/9bq/e,,,,AIInsightFeedback.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AIInsightFeedback/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AIInsightReason,,,AIInsightReason,,AIInsightReason,AI Insight Reason,AI Insight Reason,AI Insight Reasons,,False,False,False,False,False,,0T2,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0T2/e,,,,AIInsightReason.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AIInsightReason/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AIInsightValue,,,AIInsightValue,,AIInsightValue,AI Insight Value,AI Insight Value,AI Insight Values,,False,False,False,False,False,,9qc,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/9qc/e,,,,AIInsightValue.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AIInsightValue/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AIRecordInsight,,,AIRecordInsight,,AIRecordInsight,AI Record Insight,AI Record Insight,AI Record Insights,,False,True,False,False,False,,9qb,False,False,True,True,False,False,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/9qb/e,,,,AIRecordInsight.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AIRecordInsight/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ManagedContent,,,ManagedContent,,ManagedContent,Managed Content,Managed Content,Managed Contents,ManagedContent.SYSTEM,False,False,False,False,True,,20Y,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/20Y/e,,,,ManagedContent.005dM000004WE3FQAW,System,True,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AppAnalyticsQueryRequest,,,AppAnalyticsQueryRequest,,AppAnalyticsQueryRequest,App Analytics Query Request,App Analytics Query Request,App Analytics Query Requests,,False,True,False,False,False,,0XI,False,False,True,True,False,False,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0XI/e,,,,AppAnalyticsQueryRequest.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/AppAnalyticsQueryRequest/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CardPaymentMethod,,,CardPaymentMethod,,CardPaymentMethod,Card Payment Method,Card Payment Method,Card Payment Methods,CardPaymentMethod.SYSTEM,True,False,False,False,True,,03O,False,False,True,True,False,False,False,True,True,True,True,False,True,True,/{ID},/{ID}/e,/03O/e,,,,CardPaymentMethod.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/CardPaymentMethod/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,PaymentMethod,,,,
000000000000000AAA,ContactPointAddress,,,ContactPointAddress,,ContactPointAddress,Contact Point Address,Contact Point Address,Contact Point Addresses,ContactPointAddress.SYSTEM,True,True,True,True,True,,8lW,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/8lW/e,,,,ContactPointAddress.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ContactPointAddress/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ContactPointAddressShare,,,ContactPointAddressShare,,ContactPointAddressShare,Contact Point Address Share,Contact Point Address Share,Contact Point Address Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,ContactPointAddressShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ContactPointAddressHistory,,,ContactPointAddressHistory,,ContactPointAddressHistory,Contact Point Address History,Contact Point Address History,Contact Point Address History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ContactPointAddressHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ContactPointAddressChangeEvent,,,ContactPointAddressChangeEvent,,ContactPointAddressChangeEvent,Contact Point Address Change Event,Contact Point Address Change Event,Contact Point Address Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,ContactPointAddressChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,ContactPointConsent,,,ContactPointConsent,,ContactPointConsent,Contact Point Consent,Contact Point Consent,Contact Point Consents,ContactPointConsent.SYSTEM,True,True,True,True,True,,0ZX,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0ZX/e,,,,ContactPointConsent.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ContactPointConsent/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointConsentShare,,,ContactPointConsentShare,,ContactPointConsentShare,Contact Point Consent Share,Contact Point Consent Share,Contact Point Consent Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,ContactPointConsentShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointConsentHistory,,,ContactPointConsentHistory,,ContactPointConsentHistory,Contact Point Consent  History,Contact Point Consent  History,Contact Point Consent  History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ContactPointConsentHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointConsentChangeEvent,,,ContactPointConsentChangeEvent,,ContactPointConsentChangeEvent,Contact Point Consent Change Event,Contact Point Consent Change Event,Contact Point Consent Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,ContactPointConsentChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointTypeConsent,,,ContactPointTypeConsent,,ContactPointTypeConsent,Contact Point Type Consent,Contact Point Type Consent,Contact Point Type Consents,ContactPointTypeConsent.SYSTEM,True,True,True,True,True,,0ZY,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0ZY/e,,,,ContactPointTypeConsent.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ContactPointTypeConsent/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointTypeConsentShare,,,ContactPointTypeConsentShare,,ContactPointTypeConsentShare,Contact Point Type Consent Share,Contact Point Type Consent Share,Contact Point Type Consent Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,ContactPointTypeConsentShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointTypeConsentHistory,,,ContactPointTypeConsentHistory,,ContactPointTypeConsentHistory,Contact Point Type Consent  History,Contact Point Type Consent  History,Contact Point Type Consent  History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,ContactPointTypeConsentHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ContactPointTypeConsentChangeEvent,,,ContactPointTypeConsentChangeEvent,,ContactPointTypeConsentChangeEvent,Contact Point Type Consent Change Event,Contact Point Type Consent Change Event,Contact Point Type Consent Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,ContactPointTypeConsentChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,CustomHelpMenuItem,,,CustomHelpMenuItem,,CustomHelpMenuItem,Custom Help Menu Item,Custom Help Menu Item,Custom Help Menu Items,,False,False,False,False,False,,2Ca,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/2Ca/e,,,,CustomHelpMenuItem.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CustomHelpMenuSection,,,CustomHelpMenuSection,,CustomHelpMenuSection,Custom Help Menu Section,Custom Help Menu Section,Custom Help Menu Sections,,False,False,False,False,False,,2Cx,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/2Cx/e,,,,CustomHelpMenuSection.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DataUseLegalBasis,,,DataUseLegalBasis,,DataUseLegalBasis,Data Use Legal Basis,Data Use Legal Basis,Data Use Legal Bases,DataUseLegalBasis.SYSTEM,True,True,True,True,True,,0ZT,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0ZT/e,,,,DataUseLegalBasis.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/DataUseLegalBasis/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,DataUseLegalBasisShare,,,DataUseLegalBasisShare,,DataUseLegalBasisShare,Data Use Legal Basis Share,Data Use Legal Basis Share,Data Use Legal Basis Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,DataUseLegalBasisShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,DataUseLegalBasisHistory,,,DataUseLegalBasisHistory,,DataUseLegalBasisHistory,Data Use Legal Basis  History,Data Use Legal Basis  History,Data Use Legal Basis  History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,DataUseLegalBasisHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,DataUsePurpose,,,DataUsePurpose,,DataUsePurpose,Data Use Purpose,Data Use Purpose,Data Use Purposes,DataUsePurpose.SYSTEM,True,True,True,True,True,,0ZW,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0ZW/e,,,,DataUsePurpose.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/DataUsePurpose/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,DataUsePurposeShare,,,DataUsePurposeShare,,DataUsePurposeShare,Data Use Purpose Share,Data Use Purpose Share,Data Use Purpose Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,DataUsePurposeShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,DataUsePurposeHistory,,,DataUsePurposeHistory,,DataUsePurposeHistory,Data Use Purpose  History,Data Use Purpose  History,Data Use Purpose  History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,DataUsePurposeHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,ExpressionFilter,,,ExpressionFilter,,ExpressionFilter,ExpressionFilter,ExpressionFilter,ExpressionFilters,,False,False,True,False,False,,1GS,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/1GS/e,,,,ExpressionFilter.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/ExpressionFilter/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
